Objectnummer,street,huisnummer,postcode,city,Country,Longitude,Latitude,maps_url,Province
795351721,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7173681,52.3027736,"https://www.google.com/maps?q=52.3027736,4.7173681",North Holland
795351722,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7172537,52.3028281,"https://www.google.com/maps?q=52.3028281,4.7172537",North Holland
795351723,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.717064,52.3029389,"https://www.google.com/maps?q=52.3029389,4.717064",North Holland
795351724,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7165413,52.3032118,"https://www.google.com/maps?q=52.3032118,4.7165413",North Holland
795351725,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7169486,52.3029933,"https://www.google.com/maps?q=52.3029933,4.7169486",North Holland
795351726,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7168484,52.3030471,"https://www.google.com/maps?q=52.3030471,4.7168484",North Holland
795351727,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7167592,52.3031012,"https://www.google.com/maps?q=52.3031012,4.7167592",North Holland
795351728,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7166445,52.3031557,"https://www.google.com/maps?q=52.3031557,4.7166445",North Holland
795351729,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7164539,52.3032673,"https://www.google.com/maps?q=52.3032673,4.7164539",North Holland
795351730,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7163399,52.3033217,"https://www.google.com/maps?q=52.3033217,4.7163399",North Holland
795351731,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7162403,52.3033755,"https://www.google.com/maps?q=52.3033755,4.7162403",North Holland
795351732,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7161519,52.3034296,"https://www.google.com/maps?q=52.3034296,4.7161519",North Holland
795351733,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7160375,52.3034842,"https://www.google.com/maps?q=52.3034842,4.7160375",North Holland
795351734,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7159295,52.3035403,"https://www.google.com/maps?q=52.3035403,4.7159295",North Holland
795351735,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7158826,52.3035948,"https://www.google.com/maps?q=52.3035948,4.7158826",North Holland
795351736,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7163463,52.3047044,"https://www.google.com/maps?q=52.3047044,4.7163463",North Holland
795351737,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7163125,52.3047603,"https://www.google.com/maps?q=52.3047603,4.7163125",North Holland
795351738,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7163869,52.3045944,"https://www.google.com/maps?q=52.3045944,4.7163869",North Holland
795351739,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7164063,52.3045386,"https://www.google.com/maps?q=52.3045386,4.7164063",North Holland
795351740,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.716412,52.3044825,"https://www.google.com/maps?q=52.3044825,4.716412",North Holland
795351741,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7164347,52.304428,"https://www.google.com/maps?q=52.304428,4.7164347",North Holland
795351742,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7164727,52.304373,"https://www.google.com/maps?q=52.304373,4.7164727",North Holland
795351743,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7165974,52.3040988,"https://www.google.com/maps?q=52.3040988,4.7165974",North Holland
795351744,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7166162,52.3040414,"https://www.google.com/maps?q=52.3040414,4.7166162",North Holland
795351745,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7166255,52.3039869,"https://www.google.com/maps?q=52.3039869,4.7166255",North Holland
795351746,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7166584,52.3039313,"https://www.google.com/maps?q=52.3039313,4.7166584",North Holland
795351747,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7162826,52.3048706,"https://www.google.com/maps?q=52.3048706,4.7162826",North Holland
795351748,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7162779,52.3048147,"https://www.google.com/maps?q=52.3048147,4.7162779",North Holland
795351749,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7163624,52.3046497,"https://www.google.com/maps?q=52.3046497,4.7163624",North Holland
795351750,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7164881,52.3043179,"https://www.google.com/maps?q=52.3043179,4.7164881",North Holland
795351751,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7165333,52.304263,"https://www.google.com/maps?q=52.304263,4.7165333",North Holland
795351752,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7165444,52.3042078,"https://www.google.com/maps?q=52.3042078,4.7165444",North Holland
795351753,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7165834,52.3041529,"https://www.google.com/maps?q=52.3041529,4.7165834",North Holland
795351754,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7166612,52.3038771,"https://www.google.com/maps?q=52.3038771,4.7166612",North Holland
795351755,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.716699,52.3038231,"https://www.google.com/maps?q=52.3038231,4.716699",North Holland
795351756,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7167125,52.3037653,"https://www.google.com/maps?q=52.3037653,4.7167125",North Holland
795351757,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.715915,52.2988938,"https://www.google.com/maps?q=52.2988938,4.715915",North Holland
795351758,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7159192,52.298956,"https://www.google.com/maps?q=52.298956,4.7159192",North Holland
795351759,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7159175,52.2990214,"https://www.google.com/maps?q=52.2990214,4.7159175",North Holland
795351760,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7159196,52.2990818,"https://www.google.com/maps?q=52.2990818,4.7159196",North Holland
795351761,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7159215,52.2991462,"https://www.google.com/maps?q=52.2991462,4.7159215",North Holland
795351762,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7147827,52.2988855,"https://www.google.com/maps?q=52.2988855,4.7147827",North Holland
795351763,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.714753,52.2989474,"https://www.google.com/maps?q=52.2989474,4.714753",North Holland
795351764,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7147243,52.2990126,"https://www.google.com/maps?q=52.2990126,4.7147243",North Holland
795351765,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7147033,52.2990728,"https://www.google.com/maps?q=52.2990728,4.7147033",North Holland
795351766,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7147637,52.2991376,"https://www.google.com/maps?q=52.2991376,4.7147637",North Holland
795351767,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7159109,52.2988312,"https://www.google.com/maps?q=52.2988312,4.7159109",North Holland
795351768,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7165096,52.2983927,"https://www.google.com/maps?q=52.2983927,4.7165096",North Holland
795351769,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7163937,52.2984538,"https://www.google.com/maps?q=52.2984538,4.7163937",North Holland
795351770,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7146826,52.2993308,"https://www.google.com/maps?q=52.2993308,4.7146826",North Holland
795351771,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7169676,52.298145,"https://www.google.com/maps?q=52.298145,4.7169676",North Holland
795351772,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7147101,52.299267,"https://www.google.com/maps?q=52.299267,4.7147101",North Holland
795351773,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7147379,52.2992041,"https://www.google.com/maps?q=52.2992041,4.7147379",North Holland
795351774,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7168576,52.2982061,"https://www.google.com/maps?q=52.2982061,4.7168576",North Holland
795351775,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7162813,52.2985194,"https://www.google.com/maps?q=52.2985194,4.7162813",North Holland
795351776,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7167416,52.2982689,"https://www.google.com/maps?q=52.2982689,4.7167416",North Holland
795351777,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7161629,52.2985809,"https://www.google.com/maps?q=52.2985809,4.7161629",North Holland
795351778,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7159943,52.2987071,"https://www.google.com/maps?q=52.2987071,4.7159943",North Holland
795351779,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7143318,52.2995162,"https://www.google.com/maps?q=52.2995162,4.7143318",North Holland
795351780,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7165377,52.2983298,"https://www.google.com/maps?q=52.2983298,4.7165377",North Holland
795351781,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7160513,52.2986424,"https://www.google.com/maps?q=52.2986424,4.7160513",North Holland
795351782,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7146527,52.299392,"https://www.google.com/maps?q=52.299392,4.7146527",North Holland
795351783,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7145419,52.2994527,"https://www.google.com/maps?q=52.2994527,4.7145419",North Holland
795351784,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7174407,52.2978953,"https://www.google.com/maps?q=52.2978953,4.7174407",North Holland
795351785,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7159058,52.298767,"https://www.google.com/maps?q=52.298767,4.7159058",North Holland
795351786,Rijnlanderweg,833,2132 NM,Hoofddorp,Netherlands,4.717555,52.2978321,"https://www.google.com/maps?q=52.2978321,4.717555",North Holland
795351787,Rijnlanderweg,833,2132 NM,Hoofddorp,Netherlands,4.7176677,52.2977681,"https://www.google.com/maps?q=52.2977681,4.7176677",North Holland
795351788,Rijnlanderweg,855B,2132 NM,Hoofddorp,Netherlands,4.7177425,52.2973923,"https://www.google.com/maps?q=52.2973923,4.7177425",North Holland
795351789,Rijnlanderweg,855B,2132 NM,Hoofddorp,Netherlands,4.717713,52.2974564,"https://www.google.com/maps?q=52.2974564,4.717713",North Holland
795351790,Rijnlanderweg,833,2132 NM,Hoofddorp,Netherlands,4.7176932,52.2977094,"https://www.google.com/maps?q=52.2977094,4.7176932",North Holland
795351791,Rijnlanderweg,833,2132 NM,Hoofddorp,Netherlands,4.7177241,52.297644,"https://www.google.com/maps?q=52.297644,4.7177241",North Holland
795351792,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7170946,52.2980798,"https://www.google.com/maps?q=52.2980798,4.7170946",North Holland
795351793,Rijnlanderweg,833,2132 NM,Hoofddorp,Netherlands,4.7177481,52.2975859,"https://www.google.com/maps?q=52.2975859,4.7177481",North Holland
795351794,Rijnlanderweg,833,2132 NM,Hoofddorp,Netherlands,4.7177806,52.2975205,"https://www.google.com/maps?q=52.2975205,4.7177806",North Holland
795351795,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7172036,52.298019,"https://www.google.com/maps?q=52.298019,4.7172036",North Holland
795351796,Rijnlanderweg,855B,2132 NM,Hoofddorp,Netherlands,4.7177689,52.2973293,"https://www.google.com/maps?q=52.2973293,4.7177689",North Holland
795351797,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7138474,52.2998257,"https://www.google.com/maps?q=52.2998257,4.7138474",North Holland
795351798,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.717321,52.2979585,"https://www.google.com/maps?q=52.2979585,4.717321",North Holland
795351799,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7126347,52.3007641,"https://www.google.com/maps?q=52.3007641,4.7126347",North Holland
795351800,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7130366,52.3002608,"https://www.google.com/maps?q=52.3002608,4.7130366",North Holland
795351801,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7126593,52.3007003,"https://www.google.com/maps?q=52.3007003,4.7126593",North Holland
795351802,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7137315,52.2998868,"https://www.google.com/maps?q=52.2998868,4.7137315",North Holland
795351803,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7126853,52.3006374,"https://www.google.com/maps?q=52.3006374,4.7126853",North Holland
795351804,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7143121,52.2995772,"https://www.google.com/maps?q=52.2995772,4.7143121",North Holland
795351805,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7129245,52.3003243,"https://www.google.com/maps?q=52.3003243,4.7129245",North Holland
795351806,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7127109,52.3005752,"https://www.google.com/maps?q=52.3005752,4.7127109",North Holland
795351807,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7136135,52.2999523,"https://www.google.com/maps?q=52.2999523,4.7136135",North Holland
795351808,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7141945,52.2996383,"https://www.google.com/maps?q=52.2996383,4.7141945",North Holland
795351809,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7126509,52.3005129,"https://www.google.com/maps?q=52.3005129,4.7126509",North Holland
795351810,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7127651,52.3004497,"https://www.google.com/maps?q=52.3004497,4.7127651",North Holland
795351811,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7134982,52.3000139,"https://www.google.com/maps?q=52.3000139,4.7134982",North Holland
795351812,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7140756,52.299701,"https://www.google.com/maps?q=52.299701,4.7140756",North Holland
795351813,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.712555,52.3009515,"https://www.google.com/maps?q=52.3009515,4.712555",North Holland
795351814,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7128058,52.300387,"https://www.google.com/maps?q=52.300387,4.7128058",North Holland
795351815,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7133791,52.3000742,"https://www.google.com/maps?q=52.3000742,4.7133791",North Holland
795351816,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7132675,52.300136,"https://www.google.com/maps?q=52.300136,4.7132675",North Holland
795351817,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7125818,52.3008893,"https://www.google.com/maps?q=52.3008893,4.7125818",North Holland
795351818,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7139599,52.2997625,"https://www.google.com/maps?q=52.2997625,4.7139599",North Holland
795351819,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7131521,52.3001984,"https://www.google.com/maps?q=52.3001984,4.7131521",North Holland
795351820,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.712607,52.300828,"https://www.google.com/maps?q=52.300828,4.712607",North Holland
795351821,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7169339,52.3004071,"https://www.google.com/maps?q=52.3004071,4.7169339",North Holland
795351822,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7169613,52.3003442,"https://www.google.com/maps?q=52.3003442,4.7169613",North Holland
795351823,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7169859,52.3002812,"https://www.google.com/maps?q=52.3002812,4.7169859",North Holland
795351824,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7179516,52.3002882,"https://www.google.com/maps?q=52.3002882,4.7179516",North Holland
795351825,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7179434,52.300352,"https://www.google.com/maps?q=52.300352,4.7179434",North Holland
